t,lattice_S_star,pde_S_star_interp,lattice_defined,abs_diff
0.13533333333333333,81.50685261296161,81.52053966458801,True,0.013687051626405378
0.13566666666666666,81.20977438608669,81.52274770437097,True,0.31297331828427843
0.13599999999999998,81.50685261296161,81.52500803119293,True,0.01815541823131639
0.13633333333333333,81.20977438608669,81.52732286053089,True,0.31754847444419454
0.13666666666666666,81.50685261296161,81.52969457134103,True,0.022841958379416383
0.13699999999999998,81.20977438608669,81.53212573903235,True,0.32235135294565964
0.13733333333333334,81.50685261296161,81.53461915418012,True,0.02776654121851152
0.13766666666666666,81.20977438608669,81.53717785264409,True,0.32740346655739927
0.13799999999999998,81.50685261296161,81.53980517799296,True,0.032952565031351355
0.13833333333333334,81.20977438608669,81.5425047597817,True,0.33273037369501424
0.13866666666666666,81.50685261296161,81.54528073028345,True,0.03842811732184259
0.13899999999999998,81.20977438608669,81.54813747467024,True,0.3383630885835487
0.13933333333333334,81.50685261296161,81.55108035212673,True,0.044227739165123126
0.13966666666666666,81.20977438608669,81.5541146445305,True,0.34434025844380756
0.13999999999999999,81.50685261296161,81.55724785673155,True,0.05039524376994109
0.14033333333333334,81.20977438608669,81.56049294787073,True,0.35071856178403493
